,CITY,NAME,URL,ADDRESS,NUMBER,SERVED,HOURS
1515,Glendora,Inglewood Courthouse,http://www.lacourt.org/courthouse/info/ing,"One Regent StreetInglewood, CA 90301",(310) 419-1300,"CIVIL,CRIMINAL,SMALL,CLAIMS,TRAFFIC,","Building,M-F: 8:30AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM,Self-Help Assistance,M-Thu: 9:00AM - 12:30PM, 1:30PM - 4:00PM,F: 9:00AM - 12:30PM"
1516,Glendora,Inglewood Juvenile Courthouse,http://www.lacourt.org/courthouse/info/igj,"110 Regent StreetInglewood, CA 90301",(310) 412-8301,"JUVENILE,","Building,M-F: 8:30AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM"
1517,Glendora,Los Padrinos Juvenile Courthouse,http://www.lacourt.org/courthouse/info/lpj,"7281 East Quill DriveDowney, CA 90242",(562) 658-0700,"JUVENILE,","Building,M-F: 8:30AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM"
1518,Glendora,Metropolitan Courthouse,http://www.lacourt.org/courthouse/info/met,"1945 South Hill StreetLos Angeles, CA 90007",(213) 745-3202,"CRIMINAL,MENTAL,HEALTH,TRAFFIC,","Building,M-F: 8:00AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM"
1519,Glendora,Michael Antonovich Antelope Valley Courthouse,http://www.lacourt.org/courthouse/info/atp,"42011 4th Street WestLancaster, CA 93534",(661) 483-5500,"CIVIL,CRIMINAL,FAMILY,LAW,JUVENILE,PROBATE,SMALL,CLAIMS,TRAFFIC,","Building,M-F: 7:30AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM,Self-Help Assistance,M-Thu: 8:30AM - 12:30PM, 1:30PM - 4:30PM,F: 8:30AM - 12:30PM"
1520,Glendora,Norwalk Courthouse,http://www.lacourt.org/courthouse/info/se,"12720 Norwalk Blvd.Norwalk, CA 90650",(562) 345-3700,"CIVIL,CRIMINAL,","Building,M-F: 8:00AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM"
1521,Glendora,Pasadena Courthouse,http://www.lacourt.org/courthouse/info/pas,"300 East Walnut St.Pasadena, CA 91101",(626) 396-3300,"CIVIL,CRIMINAL,FAMILY,LAW,SMALL,CLAIMS,TRAFFIC,","Building,M-F: 7:30AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM,Self-Help Assistance,M-Thu: 8:00AM - 4:00PM,F: 8:00AM - 12:00PM"
1522,Glendora,Pomona Courthouse South,http://www.lacourt.org/courthouse/info/ea,"400 Civic Center PlazaPomona, CA 91766",(909) 802-1100,"CIVIL,CRIMINAL,FAMILY,LAW,JUVENILE,","Building,M-F: 7:30AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM,Self-Help Assistance,M-Thu: 8:30AM - 12:30PM, 1:30PM - 4:30PM,F: 8:30AM - 12:30PM"
1523,Glendora,San Fernando Courthouse,http://www.lacourt.org/courthouse/info/las,"900 Third StreetSan Fernando, CA 91340",(818) 256-1800,"CRIMINAL,","Building,M-F: 8:00AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM"
1524,Glendora,Santa Clarita Courthouse,http://www.lacourt.org/courthouse/info/new,"23747 West Valencia Blvd.Santa Clarita, CA 91355",(661) 253-5600,"CRIMINAL,TRAFFIC,","Building,M-F: 8:15AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM"
1525,Glendora,Santa Monica Courthouse,http://www.lacourt.org/courthouse/info/sm,"1725 Main StreetSanta Monica, CA 90401",(310) 255-1840,"CIVIL,FAMILY,LAW,SMALL,CLAIMS,TRAFFIC,","Building,M-F: 8:00AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM,Self-Help Assistance,M-Thu: 8:30AM - 12:30PM, 1:30PM - 4:30PM,F: 8:30AM - 12:30PM"
1526,Glendora,Spring Street Courthouse,http://www.lacourt.org/courthouse/info/ss,"312 North Spring StreetLos Angeles, CA 90012",(213) 310-7000,"CIVIL,","Building,M-F: 8:30AM - 4:30PM"
1527,Glendora,Stanley Mosk Courthouse,http://www.lacourt.org/courthouse/info/la,"111 North Hill StreetLos Angeles, CA 90012",(213) 830-0803,"APPEALS,CIVIL,FAMILY,LAW,PROBATE,SMALL,CLAIMS,","Building,M-F: 7:30AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM,Self-Help Assistance,M-Thu: 8:00AM - 4:00PM,F: 8:00AM - 12:00PM"
1528,Glendora,Sylmar Juvenile Courthouse,http://www.lacourt.org/courthouse/info/slj,"16350 Filbert StreetSylmar, CA 91342",(818) 256-1180,"JUVENILE,","Building,M-F: 8:00AM - 4:30PM,Clerks,M-F: 8:00AM - 4:30PM"
1529,Glendora,Torrance Courthouse,http://www.lacourt.org/courthouse/info/sba,"825 Maple Ave.Torrance, CA 90503",(310) 787-3700,"CIVIL,CRIMINAL,FAMILY,LAW,TRAFFIC,","Building,M-F: 8:15AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM,Self-Help Assistance,M-Thu: 8:30AM - 12:30PM, 1:30PM - 4:30PM,F: 8:30AM - 12:30PM"
1530,Glendora,Van Nuys Courthouse East,http://www.lacourt.org/courthouse/info/nw,"6230 Sylmar Ave.Van Nuys, CA 91401",(818) 901-4600,"CIVIL,FAMILY,LAW,SMALL,CLAIMS,","Building,M-F: 7:30AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM,Self-Help Assistance,M-Thu: 8:30AM - 12:30PM, 1:30PM - 4:30PM,F: 8:30AM - 12:30PM"
1531,Glendora,Van Nuys Courthouse West,http://www.lacourt.org/courthouse/info/lav,"14400 Erwin Street MallVan Nuys, CA 91401",(818) 989-6900,"CRIMINAL,TRAFFIC,","Building,M-F: 7:30AM - 4:30PM,Clerks,M-F: 8:00AM - 4:30PM"
1532,Glendora,West Covina Courthouse,http://www.lacourt.org/courthouse/info/cit,"1427 West Covina ParkwayWest Covina, CA 91790",(626) 430-2600,"CIVIL,CRIMINAL,SMALL,CLAIMS,TRAFFIC,","Building,M-F: 7:30AM - 4:30PM,Clerks,M-F: 8:15AM - 4:30PM"
1533,Glendora,Whittier Courthouse,http://www.lacourt.org/courthouse/info/wh,"7339 South Painter Ave.Whittier, CA 90602",,"FAMILY,LAW,","Building,M-F: 8:00AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM,Self-Help Assistance,M-F: 9:00AM - 12:00PM"
1534,Goleta,Anacapa Division,https://www.sbcourts.org/gi/loc/sb.shtm,"1100 Anapaca StreetSanta Barbara, CA 93121-1107",(805) 882-4520,"CIVIL,CRIMINAL,FAMILY,JUVENILE,PROBATE,APPEALS,SMALL,CLAIMS,","Building,M-F: 8a - 5p,Clerks,M-F: 8:00AM - 3:00PM,Self-Help Assistance,M, Tu, W, F: 9:00AM - 12:00PM, 1:30PM -4:00PM,Thu: 9:00AM - 12:00PM, 1:30PM - 3:30PM"
1535,Goleta,Figueroa Division,https://www.sbcourts.org/gi/loc/sb.shtm,"118 E. Figueroa StreetSanta Barbara, CA 93101",(805) 568-3959,"CRIMINAL,TRAFFIC,APPEALS,","Building,M-F: 7:45a - 5p,Clerks,M-F: 7:45AM - 3:00PM"
1536,Goleta,Santa Barbara Juvenile Court,https://www.sbcourts.org/gi/loc/sb.shtm,"1108 Santa Barabara StreetSanta Barbara, CA 93101",(805) 568-3959,"JUVENILE,DEPENDENCY,JUVENILE,DELINQUENCY,","Building,M-F: 8a - 5p,Clerks,M-F: 8:00AM - 3:00PM"
1537,Goleta,Cook Division,https://www.sbcourts.org/gi/loc/sm.shtm,312-C East Cook StreetBuilding E,Get Directions,"CIVIL,FAMILY,SMALL,CLAIMS,JUVENILE,MENTAL,HEALTH,PROBATE,APPEALS,","Building,M-F: 8a - 5p,Clerks,M-F: 8:00AM - 3:00PM,Self-Help Assistance,M, Tu, F: 9:00AM - 12:00PM, 1:30PM-4:00PM"
1538,Goleta,Miller Division,https://www.sbcourts.org/gi/loc/sm.shtm,312-M East Cook StreetBuilding E,Get Directions,"CRIMINAL,CRIMINAL,APPEALS,TRAFFIC,","Building,M-F: 8a - 5p,Clerks,M-F: 8:00AM - 3:00PM"
1539,Goleta,Santa Maria Juvenile Court,https://www.sbcourts.org/gi/loc/sm.shtm,"4285-B California Blvd.Santa Maria, CA 93455",(805) 614-6579,"JUVENILE,DEPENDENCY,JUVENILE,DELINQUENCY,","Building,M-F: 8a - 5p,Clerks,M-F: 8:00AM - 3:00PM"
1540,Goleta,Lompoc,https://www.sbcourts.org/gi/loc/lm.shtm,"115 Civic Center PlazaLompoc, CA 93436-6967",(Criminal/Traffic: (805) 737) 7789 Civil: (805) 737-5452,"CRIMINAL,CRIMINAL,APPEALS,CIVIL,(LIMITED),UNLAWFUL,DETAINER,TRAFFIC,INFRACTIONS,FAMILY,(LIMITED),RESTRAINING,ORDERS,","Building,M-F: 8a - 4p,Clerks,M-F: 8:00AM - 3:00PM,Self-Help Assistance,W-Thu: 9:00AM - 12:00PM, 1:30PM-4:00PM"
1541,Goleta,Solvang,https://www.sbcourts.org/gi/loc/sv.shtm,"1745 Mission Drive, Suite CSolvang, CA 93463-3605",(805) 686-5040,"TRAFFIC,","Building,Tu, F: 10a - 5p,W-Thu: 8a - 7p,Clerks,W: 8:00AM: 2nd and 4th Wednesday of the month for traffic court only,F: N/A"
1542,Gonzales,Salinas Courthouse,https://www.monterey.courts.ca.gov/general-information/locations,"240 Church St.Salinas, CA 93901",(831) 775-5400,"CRIMINAL,JUVENILE,JURY,MENTAL,HEALTH,","Building,M-F: 8:00AM - 4:00PM,Clerks,M-F: 8:00AM - 4:00PM,Self-Help Assistance,M, F: 8:00AM - 4:00PM"
1543,Gonzales,Juvenile Justice Court,https://www.monterey.courts.ca.gov/general-information/locations,"422 Natividad Rd.Salinas, CA 93906",(831) 775-5400,"JUVENILE,",
1544,Gonzales,Monterey Courthouse,https://www.monterey.courts.ca.gov/general-information/locations,"1200 Aguajito RoadMonterey, CA 93940",(831) 647-5800,"CIVIL,FAMILY,LAW,PROBATE,","Building,M-F: 8:00AM - 4:00PM,Clerks,M-F: 8:00AM - 4:00PM,Self-Help Assistance,M, W, Thu, F: 8:00AM - 4:00PM,Tu: 8:00AM - 1:00PM"
1545,Gonzales,Marina Courthouse,https://www.monterey.courts.ca.gov/general-information/locations,"3180 Del Monte Blvd.Marina, CA 93933",(831) 883-5300,"TRAFFIC,CHILD,SUPPORT,SMALL,CLAIMS,","Building,M-F: 8:00AM - 4:00PM,Clerks,M-F: 8:00AM - 4:00PM"
1546,Grand Terrace,Appeals,https://sb-court.org/locations/appeals-and-appellate-division,"8303 Haven AvenueRancho Cucamonga, CA 91730",(909) 384-1888,"APPEALS,","Building,M-F: 7:30AM - 4:00PM,Clerks,M-F: 8:00AM - 4:00PM"
1547,Grand Terrace,Barstow District,https://sb-court.org/locations/barstow-district,"235 East Mountain View StreetBarstow, CA 92311",,"LANDLORD/TENANT,SMALL,CLAIMS,TRAFFIC,NON-TRAFFIC,INFRACTIONS,","Building,M-F: 7:30AM - 4:00PM,Clerks,M-F: 8:00AM - 4:00PM,Self-Help Assistance,M-Thu: 8:30AM - 4:00PM"
1548,Grand Terrace,Big Bear District,https://sb-court.org/locations/big-bear-district,"477 Summit BlvdBig Bear Lake, CA 92315",(760) 718-3700,"REMOTE,VIDEO,PROCEEDINGS,(INFRACTIONS),","Building,F: 8:30AM - 12:30PM (2nd and 4th Fridays only),Clerks,F: 8:30AM - 12:30PM,Self-Help Assistance,F: 8:30AM - 12:30PM (4th Fridays only)"
1549,Grand Terrace,Fontana District,https://sb-court.org/locations/fontana-district,"17780 Arrow BoulevardFontana, CA 92335",(909) 350-9322,"LANDLORD-TENANT,SMALL,CLAIMS,TRAFFIC,","Building,M-F: 7:30AM - 4:00PM,Clerks,M-F: 8:00AM - 4:00PM,Self-Help Assistance,M-Thu: 8:30AM - 4:00PM,F: closed except for workshops"
1550,Grand Terrace,Joshua Tree District,https://sb-court.org/locations/joshua-tree-district,"6527 White Feather RoadJoshua Tree, CA 92252",((760) 974) 3048 [criminal/traffic]; (760) 974-3047 [family law],"FAMILY,LAW,CRIMINAL,TRAFFIC,SMALL,CLAIMS,LANDLORD-TENANT,","Building,M-F: 7:30AM - 4:00PM,Clerks,M-F: 8:00AM - 4:00PM,Self-Help Assistance,F: 9:00AM - 11:30AM, 12:30PM - 3:00PM (2nd and 4th Fridays only)"
1551,Grand Terrace,Mental Health Court,https://sb-court.org/locations/mental-health-court,Arrowhead Regional Medical CenterBehavioral Health Building,"Colton, CA 92324","MENTAL,HEALTH,","Building,M: NO PUBLIC ACCESS TO FACILITY EXCEPT DURING COURT HEARINGS"
1552,Grand Terrace,Needles District,https://sb-court.org/locations/needles-district,"1111 Bailey AveNeedles, CA 92363",(760) 718-3700,"REMOTE,VIDEO,PROCEEDINGS,(INFRACTIONS),","Building,F: 8:30AM - 12:30PM (1st Friday of the month only),Clerks,F: 8:30AM - 12:30PM (first Friday of the month only),Self-Help Assistance,F: 8:30AM - 12:30PM (1st Friday of the month only)"
1553,Grand Terrace,Rancho Cucamonga District,https://sb-court.org/locations/rancho-cucamonga-district,"8303 Haven AvenueRancho Cucamonga, CA 91730",(909) 350-9764,"CRIMINAL,","Building,M-F: 7:30AM - 4:00PM,Clerks,M-F: 8:00AM - 4:00PM"
1554,Grand Terrace,San Bernardino Justice Center,https://www.sb-court.org/locations/san-bernardino,"247 West Third StreetSan Bernardino, CA 92415",,"CIVIL,CRIMINAL,PROBATE,","Building,M-F: 7:30AM - 4:00PM,Clerks,M-F: 8:00AM - 4:00PM"
1555,Grand Terrace,Victorville District,https://sb-court.org/locations/victorville-district,"14455 Civic DriveVictorville, CA 92392",(760) 245-6215,"CRIMINAL,FAMILY,LAW,(SOME),JUVENILE,","Building,M-F: 7:30AM - 4:00PM,Clerks,M-F: 8:00AM - 4:00PM,Self-Help Assistance,M-F: 8:30AM - 4:00PM"
1556,Grand Terrace,San Bernardino Juvenile Delinquency,https://sb-court.org/locations/juvenile-courts/san-bernardino-juvenile-delinquency,"900 East Gilbert Street, Bldg. 35San Bernardino, CA 92415",(909) 269-8840,"JUVENILE,DELINQENCY,","Building,M-F: 7:30AM - 4:00PM,Clerks,M-F: 8:00AM - 4:00PM"
1557,Grand Terrace,San Bernardino Juvenile Dependency,https://sb-court.org/locations/juvenile-courts/san-bernardino-juvenile-dependency,"860 East Gilbert StreetSan Bernardino, CA 92415",(909) 269-8900,"JUVENILE,DEPENDENCY,","Building,M-F: 7:30AM - 4:00PM,Clerks,M-F: 8:00AM - 4:00PM"
1558,Grand Terrace,San Bernardino Child Support Division,https://sb-court.org/locations/san-bernardino-justice-center/child-support-division-san-bernardino-district,"655 West Second St., Second FloorSan Bernardino, CA 92415",(909) 269-8789,"(GOVERNMENT),CHILD,SUPPORT,","Building,M-F: 7:30AM - 4:00PM,Clerks,M-F: 8:00AM - 4:00PM,Self-Help Assistance,M-Thu: 8:30AM - 4:00PM,F: 8:30AM - 12:00PM"
1559,Grand Terrace,San Bernardino Family Law,https://sb-court.org/locations/san-bernardino-justice-center/family-law-division-san-bernardino-district,351 North Arrowhead AvenueSan Bernardino CA 92415,(909) 521-3136,"FAMILY,LAW,","Building,M-F: 7:30AM - 4:00PM,Clerks,M-F: 8:00AM - 4:00PM,Self-Help Assistance,M-Thu: 8:30AM - 4:00PM"
1560,Grass Valley,Nevada City Courthouse,http://nccourt.net/geninfo/location-hours.shtml,"201 Church StreetNevada City, CA 95959",(530) 362-4309,"CIVIL,SMALL,CLAIMS,JUVENILE,PROBATE,FAMILY,CRIMINAL,TRAFFIC,","Building,M-F: 8:00AM - 5:00PM,Clerks,M-F: 8:00AM - 4:00PM,Self-Help Assistance,M-Thu: 8:30AM - 12:00PM, 1:30PM - 4:00PM,F: 8:30AM - 1:00PM"
1561,Grass Valley,Truckee Courthouse,http://nccourt.net/geninfo/location-hours.shtml,"10075 Levon AvenueTruckee, CA 96161",(530) 362-4309,"CIVIL,SMALL,CLAIMS,JUVENILE,PROBATE,FAMILY,(EXCEPT,DEPENDENCY),CRIMINAL,TRAFFIC,","Building,M-F: 8:00AM - 5:00PM,Clerks,M-F: 8:00AM - 4:00PM,Self-Help Assistance,F: 9:00AM - 1:30PM"
1562,Greenfield,Salinas Courthouse,https://www.monterey.courts.ca.gov/general-information/locations,"240 Church St.Salinas, CA 93901",(831) 775-5400,"CRIMINAL,JUVENILE,JURY,MENTAL,HEALTH,","Building,M-F: 8:00AM - 4:00PM,Clerks,M-F: 8:00AM - 4:00PM,Self-Help Assistance,M, F: 8:00AM - 4:00PM"
1563,Greenfield,Juvenile Justice Court,https://www.monterey.courts.ca.gov/general-information/locations,"422 Natividad Rd.Salinas, CA 93906",(831) 775-5400,"JUVENILE,",
1564,Greenfield,Monterey Courthouse,https://www.monterey.courts.ca.gov/general-information/locations,"1200 Aguajito RoadMonterey, CA 93940",(831) 647-5800,"CIVIL,FAMILY,LAW,PROBATE,","Building,M-F: 8:00AM - 4:00PM,Clerks,M-F: 8:00AM - 4:00PM,Self-Help Assistance,M, W, Thu, F: 8:00AM - 4:00PM,Tu: 8:00AM - 1:00PM"
1565,Greenfield,Marina Courthouse,https://www.monterey.courts.ca.gov/general-information/locations,"3180 Del Monte Blvd.Marina, CA 93933",(831) 883-5300,"TRAFFIC,CHILD,SUPPORT,SMALL,CLAIMS,","Building,M-F: 8:00AM - 4:00PM,Clerks,M-F: 8:00AM - 4:00PM"
1566,Grover Beach,Criminal Branch,https://www.slo.courts.ca.gov/gi/contact-location.htm,"1050 Monterey Street, Rm 220San Luis Obispo, CA 93408",(805) 706-3600,"CRIMINAL,TRAFFIC,CIVIL,FAMILY,","Building,M-F: 8:00AM-5:00PM,Clerks,M-F: 8:30AM - 4:00PM"
1567,Grover Beach,Civil & Family Law Branch,https://www.slo.courts.ca.gov/gi/contact-location.htm,"1050 Monterey StreetSan Luis Obispo, CA 93408",(805) 706-3600,"CIVIL,FAMILY,","Building,M-F: 8:00AM-5:00PM,Clerks,M-F: 8:30AM - 4:00PM,Self-Help Assistance,M-Thu: 8:30AM - 11:30AM"
1568,Grover Beach,Grover Beach Branch,https://www.slo.courts.ca.gov/gi/contact-location.htm,"214 South 16th StreetGrover Beach, CA 93433",Get Directions,"TRAFFIC,","Building,M-F: 8:00AM-5:00PM,Clerks,M-F: 8:30AM-4:00PM"
1569,Grover Beach,Veterans Memorial Branch,https://www.slo.courts.ca.gov/gi/contact-location.htm,"801 Grand AvenueSan Luis Obispo, CA 93401",(805) 706-3600,"TRAFFIC,SMALL,CLAIMS,FAMILY,","Building,M, Tu, Thu, F: 8:00AM-5:00PM,Self-Help Assistance,M: 2:00PM - How to Start a Family Law Case workshop,Tu: 2:00PM - How to change custody, visitaition or child support orders workshop,W-Thu: By appointment"
1570,Grover Beach,Paso Robles Branch,https://www.slo.courts.ca.gov/gi/contact-location.htm,"901 Park StreetPaso Robles, CA 93446",(805) 706-3600,"CIVIL,CRIMINAL,FAMILY,TRAFFIC,","Building,M-F: 8:00AM-5:00PM,Clerks,M-F: 8:30AM - 4:00PM,Self-Help Assistance,M: 8:30AM - 11:30AM, 1:30PM - How to change custody, visitation or child support orders workshop,Tu-W: 8:30AM - 11:30AM,Thu: 8:30AM - 11:30AM, 1:30PM - How to Start a Family Law Case workshop,F: By appointment"
1571,Guadalupe,Anacapa Division,https://www.sbcourts.org/gi/loc/sb.shtm,"1100 Anapaca StreetSanta Barbara, CA 93121-1107",(805) 882-4520,"CIVIL,CRIMINAL,FAMILY,JUVENILE,PROBATE,APPEALS,SMALL,CLAIMS,","Building,M-F: 8a - 5p,Clerks,M-F: 8:00AM - 3:00PM,Self-Help Assistance,M, Tu, W, F: 9:00AM - 12:00PM, 1:30PM -4:00PM,Thu: 9:00AM - 12:00PM, 1:30PM - 3:30PM"
1572,Guadalupe,Figueroa Division,https://www.sbcourts.org/gi/loc/sb.shtm,"118 E. Figueroa StreetSanta Barbara, CA 93101",(805) 568-3959,"CRIMINAL,TRAFFIC,APPEALS,","Building,M-F: 7:45a - 5p,Clerks,M-F: 7:45AM - 3:00PM"
1573,Guadalupe,Santa Barbara Juvenile Court,https://www.sbcourts.org/gi/loc/sb.shtm,"1108 Santa Barabara StreetSanta Barbara, CA 93101",(805) 568-3959,"JUVENILE,DEPENDENCY,JUVENILE,DELINQUENCY,","Building,M-F: 8a - 5p,Clerks,M-F: 8:00AM - 3:00PM"
1574,Guadalupe,Cook Division,https://www.sbcourts.org/gi/loc/sm.shtm,312-C East Cook StreetBuilding E,Get Directions,"CIVIL,FAMILY,SMALL,CLAIMS,JUVENILE,MENTAL,HEALTH,PROBATE,APPEALS,","Building,M-F: 8a - 5p,Clerks,M-F: 8:00AM - 3:00PM,Self-Help Assistance,M, Tu, F: 9:00AM - 12:00PM, 1:30PM-4:00PM"
1575,Guadalupe,Miller Division,https://www.sbcourts.org/gi/loc/sm.shtm,312-M East Cook StreetBuilding E,Get Directions,"CRIMINAL,CRIMINAL,APPEALS,TRAFFIC,","Building,M-F: 8a - 5p,Clerks,M-F: 8:00AM - 3:00PM"
1576,Guadalupe,Santa Maria Juvenile Court,https://www.sbcourts.org/gi/loc/sm.shtm,"4285-B California Blvd.Santa Maria, CA 93455",(805) 614-6579,"JUVENILE,DEPENDENCY,JUVENILE,DELINQUENCY,","Building,M-F: 8a - 5p,Clerks,M-F: 8:00AM - 3:00PM"
1577,Guadalupe,Lompoc,https://www.sbcourts.org/gi/loc/lm.shtm,"115 Civic Center PlazaLompoc, CA 93436-6967",(Criminal/Traffic: (805) 737) 7789 Civil: (805) 737-5452,"CRIMINAL,CRIMINAL,APPEALS,CIVIL,(LIMITED),UNLAWFUL,DETAINER,TRAFFIC,INFRACTIONS,FAMILY,(LIMITED),RESTRAINING,ORDERS,","Building,M-F: 8a - 4p,Clerks,M-F: 8:00AM - 3:00PM,Self-Help Assistance,W-Thu: 9:00AM - 12:00PM, 1:30PM-4:00PM"
1578,Guadalupe,Solvang,https://www.sbcourts.org/gi/loc/sv.shtm,"1745 Mission Drive, Suite CSolvang, CA 93463-3605",(805) 686-5040,"TRAFFIC,","Building,Tu, F: 10a - 5p,W-Thu: 8a - 7p,Clerks,W: 8:00AM: 2nd and 4th Wednesday of the month for traffic court only,F: N/A"
1579,Half Moon Bay,Southern Branch: Hall of Justice and Records,https://www.sanmateocourt.org/general_info/locations_and_contact_info/hoj.php,"400 County CenterRedwood City, CA 94063",(650) 261-5100,"CRIMINAL,CIVIL,FAMILY,JURY,PROBATE,RECORDS,SMALL,CLAIMS,","Building,M-F: 8:00AM - 5:00PM,Clerks,M-F: 8:30AM - 4:00PM,Self-Help Assistance,M, Tu, Thu: 8:30AM - 2:00PM,F: 8:30AM - 12:00PM"
1580,Half Moon Bay,Northern Branch,https://www.sanmateocourt.org/general_info/locations_and_contact_info/northern_branch.php,"1050 Mission RoadSouth San Francisco, CA 94080",(650) 261-5100,"CRIMINAL,TRAFFIC,DVPA-RESTRAINING,ORDERS,FAMILY,LAW,FACILITATOR/SELF-HELP,FAMILY,COURT,SERVICES,BY,APPOINTMENT,","Building,M-F: 8:00AM - 5:00PM,Clerks,M-F: 8:00AM - 4:00PM,Self-Help Assistance,M, W: 8:30AM - 2:00PM,F: 8:30AM - 12:00PM"
1581,Half Moon Bay,Juvenile Branch,https://www.sanmateocourt.org/general_info/locations_and_contact_info/juvenile_branch.php,"222 Paul Scannell DriveSan Mateo, CA 94402",(650) 261-5100,"JUVENILE,","Building,M-F: 8:00AM - 5:00PM,Clerks,M-F: 8:30AM-4:00PM"
1582,Hanford,Kings County Superior Court,https://www.kings.courts.ca.gov/generalinfo/contact-location.htm,"1640 Kings County DriveHanford, CA 93230",(559) 582-1010,"ALL,","Building,M-F: 8:00AM - 4:00PM,Clerks,M-F: 8:00AM - 4:00PM,Self-Help Assistance,M-F: 8:00AM - 4:00PM"
1583,Hawaiian Gardens,Airport Courthouse,http://www.lacourt.org/courthouse/info/lax,"11701 S. La CienegaLos Angeles, CA 90045",(310) 725-3000,"CRIMINAL,","Building,M-F: 8:00AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM"
1584,Hawaiian Gardens,Alfred J. McCourtney Juvenile Justice Center,http://www.lacourt.org/courthouse/info/lan,"1040 W. Avenue JLancaster, CA 93534",(661) 483-5924,"JUVENILE,","Building,M-F: 8:30AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM"
1585,Hawaiian Gardens,Alhambra Courthouse,http://www.lacourt.org/courthouse/info/alh,"150 West CommonwealthAlhambra, CA 91801",(626) 293-2100,"CRIMINAL,","Building,M-F: 8:00AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM"
1586,Hawaiian Gardens,Bellflower Courthouse,http://www.lacourt.org/courthouse/info/lc,"10025 East Flower StreetBellflower, CA 90706",(562) 345-3300,"CRIMINAL,TRAFFIC,","Building,M-F: 8:00AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM"
1587,Hawaiian Gardens,Beverly Hills Courthouse,http://www.lacourt.org/courthouse/info/bh,"9355 Burton WayBeverly Hills, CA 90210",(310) 281-2400,"TRAFFIC,","Building,M-F: 8:00AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM"
1588,Hawaiian Gardens,Burbank Courthouse,http://www.lacourt.org/courthouse/info/bur,"300 East OliveBurbank, CA 91502",(818) 260-8400,"CIVIL,CRIMINAL,TRAFFIC,","Building,M-F: 8:00AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM"
1589,Hawaiian Gardens,Catalina Courthouse,http://www.lacourt.org/courthouse/info/cat,"215 Sumner AvenueAvalon, CA 90704",(562) 256-3100,"CRIMINAL,","Building,F: 8:30AM - 1:00PM"
1590,Hawaiian Gardens,Central Arraignment Courthouse,http://www.lacourt.org/courthouse/info/cac,"429 Bauchet St.Los Angeles, CA 90012",(213) 617-5699,"CRIMINAL,","Building,M-F: 8:00AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM"
1591,Hawaiian Gardens,Central Civil West Courthouse,http://www.lacourt.org/courthouse/info/ccw,"600 South Commonwealth Ave.Los Angeles, CA 90005",(213) 351-7598,"FAMILY,LAW,","Building,M-F: 7:30AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM"
1592,Hawaiian Gardens,Chatsworth Courthouse,http://www.lacourt.org/courthouse/info/cha,"9425 Penfield Ave.Chatsworth, CA 91311",(818) 407-2200,"CIVIL,FAMILY,LAW,SMALL,CLAIMS,TRAFFIC,","Building,M-F: 8:00AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM,Self-Help Assistance,M-Thu: 8:30AM - 12:30PM, 1:30PM - 4:30PM,F: 8:30AM - 12:30PM"
1593,Hawaiian Gardens,Clara Shortridge Foltz Criminal Justice Center,http://www.lacourt.org/courthouse/info/ccb,"210 West Temple StreetLos Angeles, CA 90012",(213) 628-7900,"CRIMINAL,","Building,M-F: 7:00AM - 5:00PM,Clerks,M-F: 8:30AM - 4:30PM"
1594,Hawaiian Gardens,Compton Courthouse,http://www.lacourt.org/courthouse/info/com,"200 West Compton Blvd.Compton, CA 90220",(310) 761-4300,"CIVIL,CRIMINAL,FAMILY,LAW,JUVENILE,SMALL,CLAIMS,TRAFFIC,","Building,M-F: 7:30AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM,Self-Help Assistance,M-Thu: 9:00AM - 12:30PM, 1:30PM - 5PM,F: 9:00AM - 12:30PM"
