,CITY,NAME,URL,ADDRESS,NUMBER,SERVED,HOURS,SUPERIOR
930,Compton,Inglewood Courthouse,http://www.lacourt.org/courthouse/info/ing,"One Regent StreetInglewood, CA 90301",(310) 419-1300,"CIVIL,CRIMINAL,SMALL,CLAIMS,TRAFFIC,","Building,M-F: 8:30AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM,Self-Help Assistance,M-Thu: 9:00AM - 12:30PM, 1:30PM - 4:00PM,F: 9:00AM - 12:30PM",Los Angeles County Superior Court
931,Compton,Inglewood Juvenile Courthouse,http://www.lacourt.org/courthouse/info/igj,"110 Regent StreetInglewood, CA 90301",(310) 412-8301,"JUVENILE,","Building,M-F: 8:30AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM",Los Angeles County Superior Court
932,Compton,Los Padrinos Juvenile Courthouse,http://www.lacourt.org/courthouse/info/lpj,"7281 East Quill DriveDowney, CA 90242",(562) 658-0700,"JUVENILE,","Building,M-F: 8:30AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM",Los Angeles County Superior Court
933,Compton,Metropolitan Courthouse,http://www.lacourt.org/courthouse/info/met,"1945 South Hill StreetLos Angeles, CA 90007",(213) 745-3202,"CRIMINAL,MENTAL,HEALTH,TRAFFIC,","Building,M-F: 8:00AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM",Los Angeles County Superior Court
934,Compton,Michael Antonovich Antelope Valley Courthouse,http://www.lacourt.org/courthouse/info/atp,"42011 4th Street WestLancaster, CA 93534",(661) 483-5500,"CIVIL,CRIMINAL,FAMILY,LAW,JUVENILE,PROBATE,SMALL,CLAIMS,TRAFFIC,","Building,M-F: 7:30AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM,Self-Help Assistance,M-Thu: 8:30AM - 12:30PM, 1:30PM - 4:30PM,F: 8:30AM - 12:30PM",Los Angeles County Superior Court
935,Compton,Norwalk Courthouse,http://www.lacourt.org/courthouse/info/se,"12720 Norwalk Blvd.Norwalk, CA 90650",(562) 345-3700,"CIVIL,CRIMINAL,","Building,M-F: 8:00AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM",Los Angeles County Superior Court
936,Compton,Pasadena Courthouse,http://www.lacourt.org/courthouse/info/pas,"300 East Walnut St.Pasadena, CA 91101",(626) 396-3300,"CIVIL,CRIMINAL,FAMILY,LAW,SMALL,CLAIMS,TRAFFIC,","Building,M-F: 7:30AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM,Self-Help Assistance,M-Thu: 8:00AM - 4:00PM,F: 8:00AM - 12:00PM",Los Angeles County Superior Court
937,Compton,Pomona Courthouse South,http://www.lacourt.org/courthouse/info/ea,"400 Civic Center PlazaPomona, CA 91766",(909) 802-1100,"CIVIL,CRIMINAL,FAMILY,LAW,JUVENILE,","Building,M-F: 7:30AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM,Self-Help Assistance,M-Thu: 8:30AM - 12:30PM, 1:30PM - 4:30PM,F: 8:30AM - 12:30PM",Los Angeles County Superior Court
938,Compton,San Fernando Courthouse,http://www.lacourt.org/courthouse/info/las,"900 Third StreetSan Fernando, CA 91340",(818) 256-1800,"CRIMINAL,","Building,M-F: 8:00AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM",Los Angeles County Superior Court
939,Compton,Santa Clarita Courthouse,http://www.lacourt.org/courthouse/info/new,"23747 West Valencia Blvd.Santa Clarita, CA 91355",(661) 253-5600,"CRIMINAL,TRAFFIC,","Building,M-F: 8:15AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM",Los Angeles County Superior Court
940,Compton,Santa Monica Courthouse,http://www.lacourt.org/courthouse/info/sm,"1725 Main StreetSanta Monica, CA 90401",(310) 255-1840,"CIVIL,FAMILY,LAW,SMALL,CLAIMS,TRAFFIC,","Building,M-F: 8:00AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM,Self-Help Assistance,M-Thu: 8:30AM - 12:30PM, 1:30PM - 4:30PM,F: 8:30AM - 12:30PM",Los Angeles County Superior Court
941,Compton,Spring Street Courthouse,http://www.lacourt.org/courthouse/info/ss,"312 North Spring StreetLos Angeles, CA 90012",(213) 310-7000,"CIVIL,","Building,M-F: 8:30AM - 4:30PM",Los Angeles County Superior Court
942,Compton,Stanley Mosk Courthouse,http://www.lacourt.org/courthouse/info/la,"111 North Hill StreetLos Angeles, CA 90012",(213) 830-0803,"APPEALS,CIVIL,FAMILY,LAW,PROBATE,SMALL,CLAIMS,","Building,M-F: 7:30AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM,Self-Help Assistance,M-Thu: 8:00AM - 4:00PM,F: 8:00AM - 12:00PM",Los Angeles County Superior Court
943,Compton,Sylmar Juvenile Courthouse,http://www.lacourt.org/courthouse/info/slj,"16350 Filbert StreetSylmar, CA 91342",(818) 256-1180,"JUVENILE,","Building,M-F: 8:00AM - 4:30PM,Clerks,M-F: 8:00AM - 4:30PM",Los Angeles County Superior Court
944,Compton,Torrance Courthouse,http://www.lacourt.org/courthouse/info/sba,"825 Maple Ave.Torrance, CA 90503",(310) 787-3700,"CIVIL,CRIMINAL,FAMILY,LAW,TRAFFIC,","Building,M-F: 8:15AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM,Self-Help Assistance,M-Thu: 8:30AM - 12:30PM, 1:30PM - 4:30PM,F: 8:30AM - 12:30PM",Los Angeles County Superior Court
945,Compton,Van Nuys Courthouse East,http://www.lacourt.org/courthouse/info/nw,"6230 Sylmar Ave.Van Nuys, CA 91401",(818) 901-4600,"CIVIL,FAMILY,LAW,SMALL,CLAIMS,","Building,M-F: 7:30AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM,Self-Help Assistance,M-Thu: 8:30AM - 12:30PM, 1:30PM - 4:30PM,F: 8:30AM - 12:30PM",Los Angeles County Superior Court
946,Compton,Van Nuys Courthouse West,http://www.lacourt.org/courthouse/info/lav,"14400 Erwin Street MallVan Nuys, CA 91401",(818) 989-6900,"CRIMINAL,TRAFFIC,","Building,M-F: 7:30AM - 4:30PM,Clerks,M-F: 8:00AM - 4:30PM",Los Angeles County Superior Court
947,Compton,West Covina Courthouse,http://www.lacourt.org/courthouse/info/cit,"1427 West Covina ParkwayWest Covina, CA 91790",(626) 430-2600,"CIVIL,CRIMINAL,SMALL,CLAIMS,TRAFFIC,","Building,M-F: 7:30AM - 4:30PM,Clerks,M-F: 8:15AM - 4:30PM",Los Angeles County Superior Court
948,Compton,Whittier Courthouse,http://www.lacourt.org/courthouse/info/wh,"7339 South Painter Ave.Whittier, CA 90602",,"FAMILY,LAW,","Building,M-F: 8:00AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM,Self-Help Assistance,M-F: 9:00AM - 12:00PM",Los Angeles County Superior Court
949,Concord,Wakefield Taylor Courthouse,http://www.cc-courts.org/locations/taylor.aspx,"725 Court StreetMartinez, CA 94553",(925) 608-1000,"CIVIL,PROBATE,(INCLUDES,NAME,CHANGE),CRIMINAL,(FILING),","Building,M-F: 8:00AM - 5:00PM,Clerks,M-F: 8:00AM - 3:00PM",Contra Costa County Superior Court
950,Concord,Spinetta Family Law Center,http://www.cc-courts.org/locations/spinetta.aspx,"751 Pine StreetMartinez, CA 94553",(925) 608-1000,"FAMILY,FAMILY,LAW,FACILITATORS,","Building,M-F: 8:00AM - 5:00PM,Clerks,M-F: 8:00AM - 3:00PM,Self-Help Assistance,M-F: Hours vary by type of assistance. For details see cc-courts.org/self-help/welcome.aspx.",Contra Costa County Superior Court
951,Concord,A. F. Bray Courthouse,http://www.cc-courts.org/locations/bray.aspx,"1020 Ward StreetMartinez, CA 94553",(925) 608-1000,"CRIMINAL,(CASES--NOT,FILING),JURY,CONTRA,COSTA,COUNTY,PUBLIC,LAW,LIBRARY,","Building,M-F: 8:00AM - 5:00PM",Contra Costa County Superior Court
952,Concord,"Richmond Superior Court, George D. Carroll Courthouse",http://www.cc-courts.org/locations/rich.aspx,"100 – 37th StreetRichmond, CA 94805",(925) 608-1000,"UNLAWFUL,DETAINER,SMALL,CLAIMS,CRIMINAL,TRAFFIC,JURY,FAMILY,LAW,FACILITATORS,CONTRA,COSTA,COUNTY,PUBLIC,LAW,LIBRARY,","Building,M-F: 8:00AM - 5:00PM,Clerks,M-F: 8:00AM - 3:00PM; Traffic Window til 4:00PM,Self-Help Assistance,M, W, Thu: Hours vary by type of assistance. For details see cc-courts.org/self-help/welcome.aspx.",Contra Costa County Superior Court
953,Concord,"Pittsburg Superior Court, Richard E. Arnason Justice Center",http://www.cc-courts.org/locations/pitt.aspx,"1000 Center DrivePittsburg, CA 94565",(925) 608-1000,"SMALL,CLAIMS,UNLAWFUL,DETAINER,CRIMINAL,TRAFFIC,JURY,FAMILY,LAW,FACILITATORS,","Building,M-F: 8:00AM - 5:00PM,Clerks,M-F: 8:00AM - 3:00PM; Traffic Window til 4:00PM,Self-Help Assistance,M-W: Hours vary by type of assistance. For details see cc-courts.org/self-help/welcome.aspx.",Contra Costa County Superior Court
954,Concord,Walnut Creek Superior Court,http://www.cc-courts.org/locations/wc.aspx,"640 Ygnacio Valley RoadWalnut Creek, CA 94596",(925) 608-1000,"TRAFFIC,JUVENILE,","Building,M-F: 8:00AM - 5:00PM,Clerks,M-F: Juvenile 8:00AM - 3:00PM Traffic 8:00AM - 4:00PM",Contra Costa County Superior Court
955,Concord,Court Records,http://www.cc-courts.org/locations/records.aspx,"1111 Ward St.Martinez, CA 94553",(925) 608-1000,"RECORDS,","Building,M-F: 8:00AM - 3:00PM,Clerks,M-F: 8:00AM - 3:00PM",Contra Costa County Superior Court
956,Corning,Tehama Superior Court,https://www.tehama.courts.ca.gov/generalinfo/contact-location.htm,"1740 Walnut StreetRed Bluff, CA 96080",(530) 527-3563,"ALL,","Building,M-F: 8:00AM - 5:00PM,Clerks,M-F: 8:30AM - 4:30PM,Self-Help Assistance,M-F: 8:30AM - 4:00PM",Tehama County Superior Court
957,Corning,Juvenile Justice Center,https://www.tehama.courts.ca.gov/divisions/juvenile.htm,"1790 Walnut StreetRed Bluff, CA 96080",(530) 527-3563,"JUVENILE,DELIQUENCY,",,Tehama County Superior Court
958,Coronado,Central Courthouse,"http://www.sdcourt.ca.gov/portal/page?_pageid=55,1905044&_dad=portal&_schema=PORTAL","1100 Union StreetSan Diego, CA 92101",(619) 844-2700,"APPEALS,RECORDS,CRIMINAL,FAMILY,PROBATE,","Building,M-F: 7:30AM - 5:00PM,Clerks,M-F: 8:30AM - 4:00PM,Self-Help Assistance,M-F: 7:30AM - 4:30PM",San Diego County Superior Court
959,Coronado,Hall of Justice,"http://www.sdcourt.ca.gov/portal/page?_pageid=55,1059017&_dad=portal&_schema=PORTAL","330 West BroadwaySan Diego, CA 92101",(858) 634-1919,"CIVIL,SMALL,CLAIMS,RESTRAINING,ORDERS,","Building,M-F: 7:30AM - 5:00PM,Clerks,M-F: 8:30AM - 4:00PM,Self-Help Assistance,M-F: 8:30-12:30 and 1:30-4:30",San Diego County Superior Court
960,Coronado,Kearny Mesa,"http://www.sdcourt.ca.gov/portal/page?_pageid=55,1059076&_dad=portal&_schema=PORTAL","8950 Clairemont Mesa Blvd.San Diego, CA 92123",(858) 634-1800,"TRAFFIC,","Building,M-F: 7:30AM - 4:00PM,Clerks,M-F: 8:30AM - 4:00PM",San Diego County Superior Court
961,Coronado,Juvenile Court,"http://www.sdcourt.ca.gov/portal/page?_pageid=55,1058981&_dad=portal&_schema=PORTAL","2851 Meadow Lark DriveSan Diego, CA 92123",(858) 634-1600,"JUVENILE,DEPENDENCY,JUVENILE,DELINQUENCY,ADOPTION,","Building,M-F: 7:30AM - 5:00PM,Clerks,M-F: 8:30AM - 4:00PM",San Diego County Superior Court
962,Coronado,East County,"http://www.sdcourt.ca.gov/portal/page?_pageid=55,1059067&_dad=portal&_schema=PORTAL","250 East Main StreetEl Cajon, CA 92020",(619) 456-4100,"RESTRAINING,ORDERS,CRIMINAL,FAMILY,JUVENILE,DEPENDENCY,","Building,M-F: 7:30AM - 5:00PM,Clerks,M-F: 8:30AM - 4:00PM,Self-Help Assistance,M-F: 7:30 - 4:30",San Diego County Superior Court
963,Coronado,North County,"http://www.sdcourt.ca.gov/portal/page?_pageid=55,1058990&_dad=portal&_schema=PORTAL","325 South Melrose Dr.Vista, CA 92081",(760) 201-8600,"CRIMINAL,CIVIL,FAMILY,LAW,PROBATE,APPEAL,ADOPTION,TRAFFIC,RESTRAINING,ORDERS,","Building,M-F: 7:30AM - 5:00PM,Clerks,M-F: 8:30AM - 4:00PM,Self-Help Assistance,M-F: 7:30 - 4:30",San Diego County Superior Court
964,Coronado,South County,"http://www.sdcourt.ca.gov/portal/page?_pageid=55,1059049&_dad=portal&_schema=PORTAL","500 3rd AvenueChula Vista, CA 91910",(619) 746-6200,"CRIMINAL,FAMILY,LAW,RESTRAINING,ORDERS,TRAFFIC,","Building,M-F: 7:30AM - 5:00PM,Clerks,M-F: Traffic & Criminal: 8:00AM - 4:00PM / Family Law: 8:30AM - 4:00PM,Self-Help Assistance,M-F: 7:30 - 4:30",San Diego County Superior Court
965,Corte Madera,Hall of Justice,http://marincourt.org/directions.htm,"3501 Civic Center DriveSan Rafael, CA 94903",(415) 444-7000,"ALL,","Building,M-F: 8:00AM - 4:00PM,Clerks,M-F: 8:00AM - 4:00PM,Self-Help Assistance,M, W, F: 9:00AM - 12:00PM,Tu, Thu: 9:00AM - 12:00PM, 1:00PM - 3:00PM",Marin County Superior Court
966,Costa Mesa,Central Justice Center,https://www.occourts.org/locations/cjc.html,"700 Civic Center Drive WestSanta Ana, CA 92701",(657) 622-6878,"TRAFFIC,CRIMINAL,CIVIL,SMALL,CLAIMS,PROBATE,","Building,M, W, Thu, F: 8:00AM - 4:00PM,Tu: 8:00AM - 4:00PM, Traffic Night Court 3rd Tuesday of Month 4:00PM - 6:00PM,Clerks,M-F: 8:00AM - 4:00PM,Self-Help Assistance,M-Thu: 8:00AM - 4:00PM,F: 8:00AM - 3:00PM",Orange County Superior Court
967,Costa Mesa,Community Court,https://www.occourts.org/locations/community-court.html,"909 N. Main St.Santa Ana, CA 92701",(657) 622-5801,"CRIMINAL,","Building,M-F: 8:00AM - 12:00PM, 1:30PM - 5:00PM",Orange County Superior Court
968,Costa Mesa,Civil Complex Center,https://www.occourts.org/locations/cxc.html,"751 West Santa Ana BlvdSanta Ana, CA 92701",(657) 622-6878,"COMPLEX,CIVIL,","Building,M-F: 8:00AM - 4:00PM,Clerks,M-F: 8:00AM - 4:00PM",Orange County Superior Court
969,Costa Mesa,Department CJ1 Orange County Men's Jail,https://www.occourts.org/locations/oc-jail-cj1.html,"550 N Flower St.Santa Ana, CA 92703",(657) 622-7102,"CRIMINAL,","Building,M-F: 10:00AM - 7:00PM",Orange County Superior Court
970,Costa Mesa,Harbor Justice Center,https://www.occourts.org/locations/hjc-nb.html,"4601 Jamboree RoadNewport Beach, CA 92660",(657) 622-5400,"TRAFFIC,CRIMINAL,CIVIL,SMALL,CLAIMS,","Building,M, W, Thu, F: 8:00AM - 4:00PM,Tu: 8:00AM - 4:00PM, Traffic Night Court 1st Tuesday of Month 4:00PM - 6:00PM,Clerks,M, W, Thu, F: 8:00AM - 4:00PM,Tu: 8:00AM - 4:00PM, Traffic Night Court 1st Tuesday of Month 4:00PM - 6:00PM,Self-Help Assistance,M-Thu: 8:00AM - 4:00PM",Orange County Superior Court
971,Costa Mesa,Lamoreaux Justice Center,https://www.occourts.org/locations/ljc.html,"341 The City Drive SouthOrange, CA 92868-3205",(657) 622-6878,"JUVENILE,FAMILY,","Building,M-F: 7:30AM - 4:00PM,Clerks,M-F: 7:30AM - 4:00PM,Self-Help Assistance,M-Thu: 8:00AM - 4:00PM,F: 8:00AM - 3:00PM",Orange County Superior Court
972,Costa Mesa,North Justice Center,https://www.occourts.org/locations/njc.html,"1275 North Berkeley AvenueFullerton, CA 92832-1258",(657) 622-5600,"TRAFFIC,CRIMINAL,CIVIL,SMALL,CLAIMS,","Building,M, W, Thu, F: 8:00AM - 4:00PM,Tu: 8:00AM - 4:00PM, Traffic Night Court, 1st Tuesday of Month 4:00PM - 6:00PM,Clerks,M, W, Thu, F: 8:00AM - 4:00PM,Tu: 8:00AM - 4:00PM, Traffic Night Court, 1st Tuesday of Month 4:00PM - 6:00PM,Self-Help Assistance,M, W, Thu: 8:00AM - 4:00PM,F: 8:00AM - 3:00PM",Orange County Superior Court
973,Costa Mesa,West Justice Center,https://www.occourts.org/locations/wjc.html,"8141 13th StreetWestminster, CA 92683-4593",(657) 622-5900,"TRAFFIC,CRIMINAL,","Building,M, W, Thu, F: 8:00AM - 4:00PM,Tu: 8:00AM - 4:00PM, Traffic Night Court, 3rd Tuesday of Month 4:00PM - 6:00PM,Clerks,M, W, Thu, F: 8:00AM - 4:00PM,Tu: 8:00AM - 4:00PM, Traffic Night Court, 3rd Tuesday of Month 4:00PM - 6:00PM",Orange County Superior Court
974,Costa Mesa,Superior Court Service Center,https://www.occourts.org/locations/scsc.html,"27573 Puerta RealMission Viejo, CA 92691",(657) 622-6878,"TRAFFIC,CRIMINAL,","Building,M-F: 8:00AM - 12:00PM, 1:30PM - 4:00PM,Clerks,M-F: 8:00AM - 12:00PM, 1:30PM - 4:00PM,Self-Help Assistance,F: 8:00AM - 3:00PM",Orange County Superior Court
975,Cotati,Hall of Justice,http://sonoma.courts.ca.gov/info/locations#HOJ,"600 Administration DriveSanta Rosa, CA 95403",(707) 521-6500,"ALL,","Building,M-F: 8:00AM - 5:00PM,Clerks,M-F: 8:00AM - 3:30PM",Sonoma County Superior Court
976,Cotati,Civil and Family Law Courthouse,http://sonoma.courts.ca.gov/info/locations#ECA2,"3055 Cleveland AvenueSanta Rosa, CA 95403",(707) 521-6500,"FAMILY,CIVIL,","Building,M-F: 8:00AM - 5:00PM,Clerks,M-F: 8:00AM - 3:30PM,Self-Help Assistance,M: 8:00AM - 11:30AM, 1:00PM - 3:30PM,Tu-F: 8:00AM - 11:30AM",Sonoma County Superior Court
977,Cotati,Empire College Annex,http://sonoma.courts.ca.gov/info/locations#ECA,"3035 Cleveland AvenueSanta Rosa, CA 95403",(707) 521-6500,"CIVIL,","Building,M-F: 8:00AM - 12:00PM, 1:00PM - 5:00PM,Clerks,M-F: 8:00AM - 12:00PM, 1:00PM - 4:00PM",Sonoma County Superior Court
978,Cotati,Juvenile Justice Center,http://sonoma.courts.ca.gov/info/locations#ECA3,"7425 Rancho Los Guilicos RoadSanta Rosa, CA 95409",(707) 521-6700,"JUVENILE,","Building,M-F: 8:00AM - 5:00PM",Sonoma County Superior Court
979,Crescent City,Del Norte Superior Court,http://www.delnorte.courts.ca.gov/general-info/location-map,"450 H StCrescent City, CA 95531",(707) 464-8115,"ALL,","Building,M-F: 8:00AM - 5:00PM,Clerks,M-F: 8:00AM - 5:00PM,Self-Help Assistance,Tu-F: 8:00AM - 5:00PM",Del Norte County Superior Court
980,Crescent City,Del Norte Traffic Court,http://www.delnorte.courts.ca.gov/general-info/location-map,"680 5th StCrescent City, CA 95531",(707) 464-8115,"TRAFFIC,FAMILY,LAW,","Building,M, Thu: 1:00PM - 3:00PM,Tu: 8:00AM - 3:00PM,W: 3:30PM - 4:00PM,Self-Help Assistance,W-Thu: 8:00AM - 12:00PM, 1:00PM - 5:00PM",Del Norte County Superior Court
981,Culver City,Airport Courthouse,http://www.lacourt.org/courthouse/info/lax,"11701 S. La CienegaLos Angeles, CA 90045",(310) 725-3000,"CRIMINAL,","Building,M-F: 8:00AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM",Los Angeles County Superior Court
982,Culver City,Alfred J. McCourtney Juvenile Justice Center,http://www.lacourt.org/courthouse/info/lan,"1040 W. Avenue JLancaster, CA 93534",(661) 483-5924,"JUVENILE,","Building,M-F: 8:30AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM",Los Angeles County Superior Court
983,Culver City,Alhambra Courthouse,http://www.lacourt.org/courthouse/info/alh,"150 West CommonwealthAlhambra, CA 91801",(626) 293-2100,"CRIMINAL,","Building,M-F: 8:00AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM",Los Angeles County Superior Court
984,Culver City,Bellflower Courthouse,http://www.lacourt.org/courthouse/info/lc,"10025 East Flower StreetBellflower, CA 90706",(562) 345-3300,"CRIMINAL,TRAFFIC,","Building,M-F: 8:00AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM",Los Angeles County Superior Court
985,Culver City,Beverly Hills Courthouse,http://www.lacourt.org/courthouse/info/bh,"9355 Burton WayBeverly Hills, CA 90210",(310) 281-2400,"TRAFFIC,","Building,M-F: 8:00AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM",Los Angeles County Superior Court
986,Culver City,Burbank Courthouse,http://www.lacourt.org/courthouse/info/bur,"300 East OliveBurbank, CA 91502",(818) 260-8400,"CIVIL,CRIMINAL,TRAFFIC,","Building,M-F: 8:00AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM",Los Angeles County Superior Court
987,Culver City,Catalina Courthouse,http://www.lacourt.org/courthouse/info/cat,"215 Sumner AvenueAvalon, CA 90704",(562) 256-3100,"CRIMINAL,","Building,F: 8:30AM - 1:00PM",Los Angeles County Superior Court
988,Culver City,Central Arraignment Courthouse,http://www.lacourt.org/courthouse/info/cac,"429 Bauchet St.Los Angeles, CA 90012",(213) 617-5699,"CRIMINAL,","Building,M-F: 8:00AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM",Los Angeles County Superior Court
989,Culver City,Central Civil West Courthouse,http://www.lacourt.org/courthouse/info/ccw,"600 South Commonwealth Ave.Los Angeles, CA 90005",(213) 351-7598,"FAMILY,LAW,","Building,M-F: 7:30AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM",Los Angeles County Superior Court
990,Culver City,Chatsworth Courthouse,http://www.lacourt.org/courthouse/info/cha,"9425 Penfield Ave.Chatsworth, CA 91311",(818) 407-2200,"CIVIL,FAMILY,LAW,SMALL,CLAIMS,TRAFFIC,","Building,M-F: 8:00AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM,Self-Help Assistance,M-Thu: 8:30AM - 12:30PM, 1:30PM - 4:30PM,F: 8:30AM - 12:30PM",Los Angeles County Superior Court
991,Culver City,Clara Shortridge Foltz Criminal Justice Center,http://www.lacourt.org/courthouse/info/ccb,"210 West Temple StreetLos Angeles, CA 90012",(213) 628-7900,"CRIMINAL,","Building,M-F: 7:00AM - 5:00PM,Clerks,M-F: 8:30AM - 4:30PM",Los Angeles County Superior Court
992,Culver City,Compton Courthouse,http://www.lacourt.org/courthouse/info/com,"200 West Compton Blvd.Compton, CA 90220",(310) 761-4300,"CIVIL,CRIMINAL,FAMILY,LAW,JUVENILE,SMALL,CLAIMS,TRAFFIC,","Building,M-F: 7:30AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM,Self-Help Assistance,M-Thu: 9:00AM - 12:30PM, 1:30PM - 5PM,F: 9:00AM - 12:30PM",Los Angeles County Superior Court
993,Culver City,Downey Courthouse,http://www.lacourt.org/courthouse/info/dow,"7500 East Imperial HighwayDowney, CA 90242",(562) 658-0500,"CRIMINAL,SMALL,CLAIMS,TRAFFIC,","Building,M-F: 8:00AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM",Los Angeles County Superior Court
994,Culver City,East Los Angeles Courthouse,http://www.lacourt.org/courthouse/info/ela,"4848 E. Civic Center WayLos Angeles, CA 90022",(323) 881-5800,"CRIMINAL,","Building,M-F: 8:00AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM",Los Angeles County Superior Court
995,Culver City,Eastlake Juvenile Court,http://www.lacourt.org/courthouse/info/elj,"1601 Eastlake AvenueLos Angeles, CA 90033",(323) 227-4399,"JUVENILE,","Building,M-F: 8:00AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM",Los Angeles County Superior Court
996,Culver City,Edmund D. Edelman Children's Court,http://www.lacourt.org/courthouse/info/ccj,"201 Centre Plaza DriveMonterey Park, CA 91754",(323) 307-8000,"JUVENILE,","Building,M-F: 7:30AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM",Los Angeles County Superior Court
997,Culver City,El Monte Courthouse,http://www.lacourt.org/courthouse/info/elm,"11234 East Valley Blvd.El Monte, CA 91731",(626) 401-2200,"CRIMINAL,TRAFFIC,","Building,M-F: 8:00AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM",Los Angeles County Superior Court
998,Culver City,Glendale Courthouse,http://www.lacourt.org/courthouse/info/gln,"600 East BroadwayGlendale, CA 91206",(818) 265-6400,"CIVIL,CRIMINAL,TRAFFIC,","Building,M-F: 8:00AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM",Los Angeles County Superior Court
999,Culver City,Governor George Deukmejian Courthouse,http://www.lacourt.org/courthouse/info/lb,"275 MagnoliaLong Beach, CA 90802",(562) 256-3100,"CIVIL,CRIMINAL,FAMILY,LAW,JUVENILE,SMALL,CLAIMS,TRAFFIC,","Building,M-F: 8:00AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM,Self-Help Assistance,M-Thu: 8:30AM - 12:30PM, 1:30PM - 4:30PM,F: 8:30AM - 12:30PM",Los Angeles County Superior Court
1000,Culver City,Inglewood Courthouse,http://www.lacourt.org/courthouse/info/ing,"One Regent StreetInglewood, CA 90301",(310) 419-1300,"CIVIL,CRIMINAL,SMALL,CLAIMS,TRAFFIC,","Building,M-F: 8:30AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM,Self-Help Assistance,M-Thu: 9:00AM - 12:30PM, 1:30PM - 4:00PM,F: 9:00AM - 12:30PM",Los Angeles County Superior Court
1001,Culver City,Inglewood Juvenile Courthouse,http://www.lacourt.org/courthouse/info/igj,"110 Regent StreetInglewood, CA 90301",(310) 412-8301,"JUVENILE,","Building,M-F: 8:30AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM",Los Angeles County Superior Court
1002,Culver City,Los Padrinos Juvenile Courthouse,http://www.lacourt.org/courthouse/info/lpj,"7281 East Quill DriveDowney, CA 90242",(562) 658-0700,"JUVENILE,","Building,M-F: 8:30AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM",Los Angeles County Superior Court
